STATN,DATE,Country,MYEAR,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m,sat_interval_from,sat_interval_to,sat_interval_mid_utc,sampleCount,noDataCount,valid_pixel_count,s3_CHL_OC4ME_mean,s3_CHL_OC4ME_stDev,s3_CHL_OC4ME_min,s3_CHL_OC4ME_max,s3_CHL_NN_mean,s3_CHL_NN_stDev,s3_CHL_NN_min,s3_CHL_NN_max,s3_TSM_NN_mean,s3_TSM_NN_stDev,s3_TSM_NN_min,s3_TSM_NN_max,s3_KD490_M07_mean,s3_KD490_M07_stDev,s3_KD490_M07_min,s3_KD490_M07_max,s3_ADG443_NN_mean,s3_ADG443_NN_stDev,s3_ADG443_NN_min,s3_ADG443_NN_max,s3_B03_mean,s3_B03_stDev,s3_B03_min,s3_B03_max,s3_B04_mean,s3_B04_stDev,s3_B04_min,s3_B04_max,s3_B06_mean,s3_B06_stDev,s3_B06_min,s3_B06_max,s3_B07_mean,s3_B07_stDev,s3_B07_min,s3_B07_max,s3_B08_mean,s3_B08_stDev,s3_B08_min,s3_B08_max,s3_B10_mean,s3_B10_stDev,s3_B10_min,s3_B10_max,s3_B11_mean,s3_B11_stDev,s3_B11_min,s3_B11_max,s3_B17_mean,s3_B17_stDev,s3_B17_min,s3_B17_max,sat_time_diff_hours,has_any_numeric_value,query_status,query_error,s3_buffer_m,s3_day_window,s3_max_cloud,s3_mosaicking_order,s3_chunk_name,doy_sin,doy_cos,spatial_block
BOCHTVWTM,2018-01-12,The Netherlands,2018,53.335,6.944,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.27,ug/l,A,614503.0,52616948.0,2305525.0,2018,1,12,1.0,2018-01-09T00:00:00+00:00,2018-01-10T00:00:00+00:00,2018-01-09T12:00:00+00:00,64.0,9.0,55.0,0.7195418682965364,0.049058249201287,0.6456692814826965,0.8818897604942322,1.1109520348635589,0.4245422308016049,-0.4094488322734833,1.5433070659637451,2.087169469486583,0.1513403579821596,1.7867343425750732,2.3665213584899902,-0.5663564855402166,0.0373830618921481,-0.6417322754859924,-0.4763779640197754,1.3256979010321872,0.1374737292903686,1.0944881439208984,1.5472440719604492,0.0538661702112718,0.0155258629157894,0.0395275764167308,0.0949552953243255,0.0668354272165081,0.0160056956773736,0.0530228614807128,0.1055024936795234,0.0921946440230716,0.0188194483554904,0.0749595686793327,0.1355876326560974,0.1015229884873737,0.0206340882998439,0.0815515667200088,0.149504080414772,0.1038867844776673,0.0213261855566278,0.0839503183960914,0.1508774161338806,0.1038248598575592,0.0213179237602918,0.083291120827198,0.1507675498723983,0.1103063263676383,0.023770810471078,0.088198497891426,0.1641346514225006,0.1230738259174606,0.0350255893006487,0.0955595597624778,0.2053346335887909,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.20496611396949532,0.9787690698649216,9_118
GROOTGND,2018-01-12,The Netherlands,2018,53.30433333,7.15666667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.8,ug/l,A,614503.0,52617459.0,2305524.0,2018,1,12,1.0,2018-01-09T00:00:00+00:00,2018-01-10T00:00:00+00:00,2018-01-09T12:00:00+00:00,64.0,36.0,28.0,1.066366678902081,0.0614053612737758,0.9448818564414978,1.1653543710708618,1.3031495809555054,0.1015041318348827,0.960629940032959,1.4015748500823977,1.997036576271057,0.1522325578028153,1.8048527240753167,2.348402976989746,-0.2519685115133013,0.0525367739827859,-0.3937007784843445,-0.1929133981466293,1.2435320445469449,0.0951985986294873,1.1338582038879397,1.4685039520263672,0.0147559183450149,0.0033198013370403,0.0090578943490982,0.0211249142885208,0.0297605618834495,0.0032759456345568,0.0243476685136556,0.0376781523227691,0.0584677982011011,0.0038076825572981,0.0508255288004875,0.0643208101391792,0.0701463603015457,0.0044291997774433,0.0611346811056137,0.0773033872246742,0.0737817694566079,0.0049319267730506,0.0637348592281341,0.0815332531929016,0.0738687472684042,0.0052760453759516,0.0635334327816963,0.0824304968118667,0.0787028787391526,0.0042055570351205,0.0702536106109619,0.0849574282765388,0.0669988117047718,0.0164882881512148,0.0471449941396713,0.0908352956175804,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.20496611396949532,0.9787690698649216,9_118
HUIBGOT,2018-01-12,The Netherlands,2018,53.55916667,6.66116667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.46,ug/l,A,614503.0,52617453.0,2305526.0,2018,1,12,1.0,2018-01-11T00:00:00+00:00,2018-01-12T00:00:00+00:00,2018-01-11T12:00:00+00:00,64.0,43.0,21.0,1.5313085714975994,0.1089869685961145,1.2755905389785769,1.6850394010543823,0.7994000571114676,0.031460332786294,0.7559055089950562,0.8818897604942322,1.5701769874209448,0.0172123622701571,1.5511958599090576,1.6055508852005005,0.2289088779971713,0.0973377175244698,0.0787401497364044,0.3976377844810486,0.0371203491730349,0.024407980279938,-0.0078740268945693,0.0708661302924156,0.0098164974312697,0.0012794779935434,0.0073366505093872,0.011438338086009,0.0223055439335959,0.0017451736095706,0.020007936283946,0.0253730900585651,0.0630826336287316,0.0012580965991422,0.061299480497837,0.0647053495049476,0.0599148115586666,0.0025013355528857,0.0567583255469799,0.0628559216856956,0.0480003857186862,0.0010093691543816,0.0457533523440361,0.0494338832795619,0.0447488558434304,0.0022797169712021,0.0417432188987731,0.0482070408761501,0.0344335997388476,0.0012538268413903,0.0333933532238006,0.036762598901987,0.0065266021438652,0.0006617116423541,0.0052491845563054,0.0076296282932162,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.20496611396949532,0.9787690698649216,8_119
Point 3 SRN Boulogne,2018-01-12,France,2018,50.74816667,1.4495,0.1,0.2,WT,O-MAJ,CPHL,W,,1.63,ug/l,,859406.0,60370229.0,3331330.0,2018,1,12,0.15,2018-01-12T00:00:00+00:00,2018-01-13T00:00:00+00:00,2018-01-12T12:00:00+00:00,64.0,4.0,60.0,0.192388442158699,0.0280373433564804,0.1417322754859924,0.2362204641103744,0.0944881814221541,0.0118546880599099,0.0787401497364044,0.125984251499176,0.5202619348963101,0.0349610550787566,0.4459767341613769,0.5909234881401062,-0.9013779401779172,0.0145442934285685,-0.9251968264579772,-0.8779527544975281,-0.8038057724634806,0.0264997758648664,-0.8543307185173035,-0.7362204790115356,0.0538453337425986,0.0020897010128333,0.049855038523674,0.0572710372507572,0.0695983787377675,0.0022065373954822,0.0646870359778404,0.0738059654831886,0.0577901563296715,0.0029509145038297,0.0509720146656036,0.06258125603199,0.0157289356458932,0.0014091681504093,0.0125553160905838,0.0183050036430358,0.0094390706003954,0.0010062031230827,0.0069887395948171,0.0112918494269251,0.0082436607452109,0.0008989769003963,0.005999939981848,0.0094973612576723,0.0035874516819603,0.0005266326825284,0.0026490073651075,0.0048646512441337,-0.00011596953024,0.0002270872462893,-0.0006103693740442,0.0002868747978936,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.20496611396949532,0.9787690698649216,1_112
ROTTMPT3,2018-01-12,The Netherlands,2018,53.5655,6.56283333,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.71,ug/l,A,614503.0,52617435.0,2305527.0,2018,1,12,1.0,2018-01-11T00:00:00+00:00,2018-01-12T00:00:00+00:00,2018-01-11T12:00:00+00:00,64.0,20.0,44.0,1.808876154097644,0.3104652468987084,1.1811023950576782,2.0,0.9992841698906644,0.0407703105341918,0.913385808467865,1.0708661079406738,1.6401404467496006,0.0180433063698038,1.6055508852005005,1.6599059104919434,0.7428418013521215,0.4744222792176732,-0.1574803292751312,1.0,-0.0168217720717869,0.0331670596985413,-0.0866141840815544,0.0708661302924156,-0.0016295489516447,0.0133033933929519,-0.0132999662309885,0.0236518457531929,0.0110071949046951,0.0118111279817149,0.0009094523848034,0.0329172648489475,0.0545093889602205,0.0086868767451502,0.0456617958843708,0.0718466788530349,0.0510223715312101,0.0076920807812464,0.0455885529518127,0.0667195692658424,0.0395999874242327,0.0075587883350816,0.0333384200930595,0.0557878389954566,0.0366152768785303,0.0073398684727131,0.0317819789052009,0.0519241951406002,0.0272578854029151,0.0067891086264455,0.0209784246981143,0.0424207299947738,0.0017238804886222,0.0028242671942083,-0.0004821916518267,0.0075563839636743,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.20496611396949532,0.9787690698649216,8_119
Anglia_AnInter_wa,2018-01-15,United Kingdom,2017,51.758935,1.785095,16.0,,WT,O-MAJ,CPHL,W,,0.5249999999999999,ug/l,,578961.0,51707129.0,2275903.5,2018,1,15,16.0,2018-01-16T00:00:00+00:00,2018-01-17T00:00:00+00:00,2018-01-16T12:00:00+00:00,64.0,4.0,60.0,0.9506561547517778,0.0465359648336211,0.7716535329818726,1.039370059967041,0.6490813533465065,0.0172730451848501,0.6141732335090637,0.6929133534431458,1.3503841539223989,0.0370270412203559,1.2794206142425537,1.442485809326172,-0.4204724455873171,0.0297133222748752,-0.5472440719604492,-0.3700787425041199,-0.1519028956691424,0.0293061840215312,-0.2244094610214233,-0.0866141840815544,0.0341529601253569,0.003862297506336,0.0302072223275899,0.0540665946900844,0.0535557134697834,0.0036261407853114,0.0512833036482334,0.0727988556027412,0.08894528200229,0.0031381668255219,0.0860744044184684,0.1055024936795234,0.0604492348929246,0.0040503466493249,0.0554399266839027,0.080159917473793,0.0467171256740888,0.0037889007889796,0.041615042835474,0.0663716569542884,0.0432725013544162,0.0038575819431688,0.0385753959417343,0.0624347701668739,0.0259486693888902,0.0036223582033492,0.0217291805893182,0.0446363724768161,0.0002117992689818,0.0014801132555036,-0.0004089472349733,0.0084536280483007,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.2551824131233728,0.9668929289391521,2_115
VLIESM,2018-01-15,The Netherlands,2018,53.31333333,5.15983333,1.0,1.0,SPM,O-MAJ,CPHL,W,,2.8,ug/l,A,614503.0,52616944.0,2305528.0,2018,1,15,1.0,2018-01-16T00:00:00+00:00,2018-01-17T00:00:00+00:00,2018-01-16T12:00:00+00:00,64.0,37.0,27.0,0.5587634797449463,0.0756306866216684,0.4251968264579773,0.6614173054695129,0.9396325393959328,0.2879015227703738,0.6456692814826965,1.4015748500823977,1.3834333817164106,0.2424115657164208,1.0801188945770264,1.8773260116577148,-0.6780402461687723,0.0473452484092733,-0.748031497001648,-0.5708661675453186,0.0810731802549627,0.4483239442908427,-0.4212598502635956,0.95669287443161,0.0853914699896618,0.0542355341252371,0.0248237568885087,0.1647389233112335,0.0905823300558107,0.0617030127117296,0.0272042006254196,0.171587273478508,0.1065550389941091,0.0701101283505186,0.0380993075668811,0.2106814831495285,0.1001041066591386,0.0763845688601004,0.0274056233465671,0.2132084220647812,0.0966168564778787,0.0821711110860211,0.0189642030745744,0.2230781018733978,0.0953377932310104,0.083200062575596,0.0177190471440553,0.2238105535507202,0.0916233505984699,0.0853541071164255,0.0122623378410935,0.2252388149499893,0.0809289848245869,0.0909464113945768,-0.0011230803793296,0.2116336673498153,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.2551824131233728,0.9668929289391521,6_118
DOOVBWT,2018-01-16,The Netherlands,2018,53.05283333,5.03233333,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.8,ug/l,A,614503.0,52616956.0,2305518.0,2018,1,16,1.0,2018-01-16T00:00:00+00:00,2018-01-17T00:00:00+00:00,2018-01-16T12:00:00+00:00,64.0,4.0,60.0,0.993700764576594,0.1198886214939142,0.7716535329818726,1.3070865869522097,0.6107611452539762,0.0582245454331625,0.4724409282207489,0.7716535329818726,1.1972841362158455,0.1195200731763566,0.9895271062850952,1.5330774784088137,-0.372637801617384,0.093724560842475,-0.5472440719604492,-0.1220472529530525,-0.135498698397229,0.1586037540046487,-0.4803149700164795,0.1692913323640823,0.0215268423159917,0.0030443951086346,0.0134891821071505,0.0269844681024551,0.0310098586293558,0.0028643239427083,0.0225714910775423,0.036341443657875,0.0551854017501076,0.0083277232313323,0.0367442853748798,0.0682393908500671,0.0369551695572833,0.0072703196837252,0.0215826909989118,0.0541398376226425,0.0269512023621549,0.00621070744327,0.0135074937716126,0.0430249944329261,0.0248603792395442,0.0060292581100023,0.0125736268237233,0.0418347753584384,0.015945006829376,0.0046740929745258,0.0083803832530975,0.0292550437152385,2.8993394092443227e-05,0.0002897804461061,-0.000390636123484,0.0007812746916897,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.2717767384711357,0.9623603298276545,6_118
MARSDND,2018-01-16,The Netherlands,2018,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.32,ug/l,A,614503.0,52616961.0,2305529.0,2018,1,16,1.0,2018-01-21T00:00:00+00:00,2018-01-22T00:00:00+00:00,2018-01-21T12:00:00+00:00,64.0,23.0,41.0,1.713462631876876,0.2962202721087074,1.0708661079406738,2.0,0.2558094804606787,0.6652088396342595,-1.118110179901123,1.464566946029663,1.0164836688739498,0.2839531158936257,0.7358702421188354,1.6599059104919434,0.653159201145172,0.469897297596376,-0.2874015867710113,1.0,0.5869982535155809,0.3027980992546303,0.0708661302924156,1.291338562965393,-0.0072291643336051,0.0126528684038488,-0.0176396984606981,0.0293282885104417,0.0122176767536297,0.0146554164437775,3.051931707886979e-05,0.0526749491691589,0.0375660535674996,0.0216539827388846,0.0185247361660003,0.0984344035387039,0.0309240344184927,0.027738511800731,0.0126102492213249,0.1133030205965042,0.0269540979004487,0.0293527398153153,0.0095339836552739,0.1139255985617637,0.0264561250124399,0.0295809402054116,0.0092593170702457,0.1145115569233894,0.0221463154728819,0.0334969906732682,0.0049562067724764,0.1252052336931228,0.0147093270005404,0.034669553741279,-0.0006103693740442,0.1265968829393386,132.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.2717767384711357,0.9623603298276545,6_117
Anglia_AnOpenSea_wa,2018-01-17,United Kingdom,2017,52.03249,2.08692,19.5,,WT,O-MAJ,CPHL,W,,0.53,ug/l,,578961.0,51707117.0,2275905.5,2018,1,17,19.5,2018-01-16T00:00:00+00:00,2018-01-17T00:00:00+00:00,2018-01-16T12:00:00+00:00,64.0,4.0,60.0,0.8482939531405765,0.0352684107672025,0.7716535329818726,0.913385808467865,0.4997375191499789,0.0884261267180482,0.0944881811738014,0.6299212574958801,1.0879701256752017,0.0867896238045786,0.9714087843894958,1.2794206142425537,-0.4972440967957178,0.0257294832493015,-0.5708661675453186,-0.4527558982372284,-0.1492782269604504,0.0627138375055934,-0.2637795507907867,0.0511810928583145,0.0350251790446539,0.0035414173942495,0.0308481100946664,0.0479140616953372,0.0511954120049873,0.0029536741755201,0.0471449941396713,0.0623065903782844,0.0777288146317005,0.0025281914889362,0.0741721913218498,0.0871181413531303,0.0433472719043493,0.0027194309102673,0.0397473089396953,0.0521073043346405,0.0311749641783535,0.0025169606609481,0.0279000233858823,0.0397106856107711,0.0285155811657508,0.0022208816670472,0.0256477575749158,0.0359752215445041,0.0157194749917835,0.0020504426981693,0.0131778931245207,0.0234138015657663,0.0002124096289662,0.0009326020960143,-0.0004272583464626,0.0041138958185911,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.2882906407095177,0.9575429528116719,2_115
Anglia_AnOpenSea_wa,2018-01-19,United Kingdom,2017,52.795955,2.753995,4.0,,WT,O-MAJ,CPHL,W,,0.43,ug/l,,578961.0,51707291.0,2275468.0,2018,1,19,4.0,2018-01-18T00:00:00+00:00,2018-01-19T00:00:00+00:00,2018-01-18T12:00:00+00:00,64.0,41.0,23.0,0.1424169721810714,0.0573431194172194,0.0629921182990074,0.2362204641103744,0.1239301542872968,0.0428906824307505,0.0472440868616104,0.188976377248764,0.6224336585272914,0.1794593262896904,0.3916216790676117,0.8808170557022095,-0.7993837802306467,0.0252619906541247,-0.8307086825370789,-0.7362204790115356,-1.414926394172337,0.1858324865544488,-1.6023621559143066,-1.0118110179901123,0.1635256075988645,0.0206044393404097,0.1156102195382118,0.182464063167572,0.1322884533716284,0.0200607500766594,0.0835474729537963,0.1563524305820465,0.1286326028082681,0.0196782283784324,0.088985875248909,0.155510127544403,0.0918113547174827,0.0184851082082031,0.0560808144509792,0.1201147511601448,0.0700935865549937,0.0170433853847915,0.0379894413053989,0.0958708450198173,0.062838408448126,0.0164384719970543,0.0303537100553512,0.0877040922641754,0.0522307061954684,0.0148046364709184,0.0221869572997093,0.0740989446640014,0.0061989736986225,0.0057473193488458,-0.003796501783654,0.0161442924290895,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.321057654185271,0.9470596510722283,3_117
Anglia_AnOpenSea_wa,2018-01-20,United Kingdom,2017,52.74926667,2.46002833,4.0,,WT,O-MAJ,CPHL,W,,0.41,ug/l,,578961.0,51707075.0,2275924.0,2018,1,20,4.0,2018-01-21T00:00:00+00:00,2018-01-22T00:00:00+00:00,2018-01-21T12:00:00+00:00,64.0,4.0,60.0,1.0341207216183343,0.111082858497905,0.8818897604942322,1.3070865869522097,0.3296587859590848,0.230783746751834,-0.4251968562602997,0.5669291019439697,0.6655106822649639,0.1113009150902718,0.5003317594528198,0.9895271062850952,-0.3531496115028858,0.0631039848426702,-0.4409448802471161,-0.2165354341268539,-0.2365485700778662,0.1125720202338961,-0.3622047305107116,0.0118110124021768,0.014771264931187,0.0026495028003803,0.0058351401239633,0.0184881146997213,0.0262337119008103,0.0033358089638803,0.0201361142098903,0.0324961096048355,0.0459459227199355,0.0063230120664017,0.0337778888642787,0.0571794807910919,0.0215222643843541,0.0034521806613955,0.0154484705999493,0.0283944234251976,0.0142863258564223,0.0025126402455096,0.0104678496718406,0.0192938037216663,0.0129383231513202,0.0024774985283802,0.0086001167073845,0.0185979809612035,0.0054307696952794,0.0013946576044451,0.0033265184611082,0.0085085611790418,6.744671451694255e-05,0.0004274835035873,-0.0004638805403374,0.0015686522237956,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.3373010691361842,0.9413968285264122,3_117
HumWash_HWOpenSeaS_wa,2018-01-21,United Kingdom,2017,53.83464833,2.64117167,4.0,,WT,O-MAJ,CPHL,W,,0.415,ug/l,,578961.0,51707107.0,2275907.0,2018,1,21,4.0,2018-01-22T00:00:00+00:00,2018-01-23T00:00:00+00:00,2018-01-22T12:00:00+00:00,64.0,34.0,30.0,0.0188976302742958,0.0607746166277966,-0.0629921332001686,0.1102362126111984,-1.0488189061482749,0.1683198644395631,-1.4015748500823977,-0.8188976645469666,-1.112201052904129,0.2747783418021005,-1.5289230346679688,-0.6773607134819031,-0.8807086586952207,0.0179598256533387,-0.913385808467865,-0.8543307185173035,-2.382545987764994,0.0432722552029099,-2.429133892059326,-2.2913386821746826,0.2783092786868413,0.0234759168720878,0.2494827210903167,0.3201269507408142,0.2291335850954055,0.023508086241218,0.1990356147289276,0.2625202238559723,0.1946757470568021,0.0221864495849989,0.1625965237617492,0.2194341868162155,0.1685329770048459,0.0246687994483089,0.1312479078769683,0.19059419631958,0.1562242552638053,0.0262748107324837,0.115976445376873,0.1811639815568924,0.1504324490825335,0.026845495455749,0.1099520921707153,0.1763847768306732,0.1442872459689776,0.0279202487458144,0.1031220480799675,0.171056255698204,0.1287655279040336,0.0459638250922199,0.0644306764006614,0.1801019310951233,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.3534446712740877,0.9354554315134164,3_119
HumWash_HWOpenSeaS_wa,2018-01-22,United Kingdom,2017,54.07189667,1.81547167,4.0,,WT,O-MAJ,CPHL,W,,0.48,ug/l,,578961.0,51707299.0,2275466.0,2018,1,22,4.0,2018-01-25T00:00:00+00:00,2018-01-26T00:00:00+00:00,2018-01-25T12:00:00+00:00,64.0,4.0,60.0,0.3629921168088913,0.0492509008102431,0.2677165269851684,0.4724409282207489,0.2548556337753932,0.0571787074588572,0.1574802994728088,0.3779527544975281,0.4813074971238772,0.0823953238629071,0.3372666537761688,0.7177519202232361,-0.8000000069538751,0.0277161013269326,-0.8661417365074158,-0.748031497001648,-0.6197506646315257,0.0363492753591211,-0.6968504190444946,-0.539370059967041,0.0265309624373912,0.0024450945919679,0.0202826019376516,0.0308664217591285,0.0322061845101416,0.00183597241075,0.0269112233072519,0.0346385091543197,0.0312601105310022,0.0016212257325197,0.0282845553010702,0.0346385091543197,0.0106930763460695,0.0015985162635804,0.008581805974245,0.014697715640068,0.0060774568739968,0.0017058652513387,0.0029602963477373,0.0105960275977849,0.0052613919911285,0.0015115654796811,0.0033814518246799,0.0083986949175596,0.0026004830433521,0.001611248384809,0.0002868747978936,0.0069704283960163,0.0001904363115803,0.0004608784183918,-0.0005920582916587,0.0012573634739965,84.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.3694836834473831,0.9292372181882051,2_120
NOORDWK10,2018-01-22,The Netherlands,2018,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.67,ug/l,A,614503.0,52616699.0,2305522.0,2018,1,22,1.0,2018-01-21T00:00:00+00:00,2018-01-22T00:00:00+00:00,2018-01-21T12:00:00+00:00,64.0,27.0,37.0,1.5237284479914486,0.2428220067841879,1.1653543710708618,2.0,-0.1272611271690678,0.5200960296631603,-1.1023621559143066,0.4881889820098877,0.7432155311107635,0.0895039295652958,0.482213407754898,0.8989353775978088,0.359970199800021,0.3353934792435546,-0.1456692963838577,1.0,0.5310704253009847,0.1007234733724823,0.1692913323640823,0.6417322754859924,-0.0057622238606642,0.0045127431410957,-0.0146732991561293,0.0007812746916897,0.0092241791379008,0.0027010919957321,0.0034913183189928,0.0136173600330948,0.0274803520658531,0.0023498583664815,0.0220221579074859,0.0316354893147945,0.0138766850923766,0.0021936696269809,0.0104495389387011,0.0174443814903497,0.009178648954509,0.0016564212902236,0.0068605616688728,0.0120059829205274,0.0081928185866893,0.0020300965707571,0.0054322956129908,0.0121890939772129,0.0031884427802209,0.0016892233505645,0.0006164747173897,0.00642109522596,0.0004190117088492,0.0006413358783882,-0.0008667248766869,0.0016418966697528,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.3694836834473831,0.9292372181882051,5_116
NOORDWK2,2018-01-22,The Netherlands,2018,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.91,ug/l,A,614503.0,52616702.0,2305521.0,2018,1,22,1.0,2018-01-21T00:00:00+00:00,2018-01-22T00:00:00+00:00,2018-01-21T12:00:00+00:00,64.0,9.0,55.0,1.8963493108749383,0.1645565849642355,1.496062994003296,2.0,-0.3186828989874232,0.5275598094768138,-1.039370059967041,0.4724409282207489,1.0175281914797696,0.0518045487500154,0.8808170557022095,1.116355538368225,0.8580529697916724,0.2460086372169294,0.1850393563508987,1.0,0.6163206707347523,0.0718801944651339,0.5039370059967041,0.7204724550247192,-0.0139428521167825,0.0038281427593208,-0.018884852528572,-0.0051149013452231,0.0075983329337428,0.0032218931483489,0.0018433188088238,0.0151005592197179,0.0358293974264101,0.0030560395518982,0.0308481100946664,0.0415234863758087,0.0213939203457398,0.00278180453662,0.0160527378320693,0.0255012679845094,0.0152929925613782,0.0026050135664139,0.0115298936143517,0.0197332687675952,0.0140408458865501,0.0027863179640733,0.0094424281269311,0.018817713484168,0.0065772390204735,0.0023945738832661,0.0029053629841655,0.010852382518351,0.0009290952323433,0.0007366591065915,-2.441400101815816e-05,0.0021179853938519,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2018_01,0.3694836834473831,0.9292372181882051,5_116
