Country,STATN,MYEAR,DATE,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-08,54.22816667,-0.196,4.0,,AF,O-MAJ,CPHL,W,,0.32,ug/l,,83581,33167681,1298803,2011,2,39,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-08,54.40183333,-0.42216667,4.0,,AF,O-MAJ,CPHL,W,,0.28,ug/l,,83581,33168160,1298804,2011,2,39,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-08,54.5815,-0.667,4.0,,AF,O-MAJ,CPHL,W,,0.29,ug/l,,83581,33169697,1298805,2011,2,39,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-08,54.69516667,-0.82216667,4.0,,AF,O-MAJ,CPHL,W,,0.25,ug/l,,83581,33169982,1298806,2011,2,39,4.0
The Netherlands,WALCRN2,2011,2011-02-08,51.54816667,3.4095,1.0,,SPM,O-MAJ,CPHL,,,2.8,ug/l,A,107029,35213160,1425388,2011,2,39,1.0
The Netherlands,WALCRN20,2011,2011-02-08,51.65783333,3.21916667,1.0,,SPM,O-MAJ,CPHL,,,1.12,ug/l,A,107029,35213231,1425391,2011,2,39,1.0
The Netherlands,WISSKKE,2011,2011-02-08,51.6015,3.7205,1.0,,SPM,O-MAJ,CPHL,,,0.98,ug/l,A,107029,35213194,1425389,2011,2,39,1.0
The Netherlands,ZIJPE,2011,2011-02-08,51.64466667,4.097,1.0,,SPM,O-MAJ,CPHL,,,0.98,ug/l,A,107029,35213219,1425390,2011,2,39,1.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-09,54.37516667,0.88516667,4.0,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33167694,1298810,2011,2,40,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-09,54.26333333,1.22,4.0,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33168150,1298809,2011,2,40,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-09,54.15033333,1.55666667,4.0,,AF,O-MAJ,CPHL,W,,0.48,ug/l,,83581,33169709,1298808,2011,2,40,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-09,54.13266667,1.85833333,4.0,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33169991,1298807,2011,2,40,4.0
The Netherlands,NOORDWK10,2011,2011-02-09,52.3015,4.30116667,1.0,,SPM,O-MAJ,CPHL,,,0.82,ug/l,A,107029,35213370,1425397,2011,2,40,1.0
The Netherlands,NOORDWK2,2011,2011-02-09,52.26066667,4.40466667,1.0,,SPM,O-MAJ,CPHL,,,0.7,ug/l,A,107029,35213343,1425396,2011,2,40,1.0
The Netherlands,NOORDWK20,2011,2011-02-09,52.341,4.1735,1.0,,SPM,O-MAJ,CPHL,,,0.76,ug/l,A,107029,35213394,1425398,2011,2,40,1.0
The Netherlands,NOORDWK70,2011,2011-02-09,52.5855,3.53,1.0,,SPM,O-MAJ,CPHL,,,1.3,ug/l,A,107029,35213413,1425399,2011,2,40,1.0
United Kingdom,TyneTees_SNorthumb_wa,2010,2011-02-09,55.19386667,-1.47481667,4.0,,AF,O-MAJ,CPHL,W,,0.37,ug/l,,83581,33167727,1298831,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.74461667,-0.88055,2.8,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33167701,1298814,2011,2,40,2.8
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.74461667,-0.88055,2.8,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33167705,1298814,2011,2,40,2.8
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.74461667,-0.88055,2.8,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33167710,1298814,2011,2,40,2.8
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.74461667,-0.88055,44.5,,AF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33168122,1298815,2011,2,40,44.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.74461667,-0.88055,44.5,,AF,O-MAJ,CPHL,W,,0.4,ug/l,,83581,33168127,1298815,2011,2,40,44.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.74461667,-0.88055,44.5,,AF,O-MAJ,CPHL,W,,0.43,ug/l,,83581,33168131,1298815,2011,2,40,44.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.00998333,-1.13666667,4.0,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33169967,1298824,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.01301667,-1.13745,3.3,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33170823,1298826,2011,2,40,3.3
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.01301667,-1.13745,3.3,,AF,O-MAJ,CPHL,W,,0.35,ug/l,,83581,33170827,1298826,2011,2,40,3.3
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.01301667,-1.13745,3.3,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33170829,1298826,2011,2,40,3.3
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.01301667,-1.13745,56.5,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33170997,1298825,2011,2,40,56.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.01301667,-1.13745,56.5,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33171000,1298825,2011,2,40,56.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.01301667,-1.13745,56.5,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33171004,1298825,2011,2,40,56.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.04298333,-1.17953333,4.0,,AF,O-MAJ,CPHL,W,,0.32,ug/l,,83581,33171574,1298827,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.10816667,-1.23683333,4.0,,AF,O-MAJ,CPHL,W,,0.28,ug/l,,83581,33171709,1298829,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.15843333,-1.47453333,4.0,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33171994,1298830,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,55.06223333,-1.34743333,4.0,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33172053,1298828,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.976,-1.25516667,2.9,,AF,O-MAJ,CPHL,W,,0.28,ug/l,,83581,33172095,1298822,2011,2,40,2.9
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.976,-1.25516667,2.9,,AF,O-MAJ,CPHL,W,,0.27,ug/l,,83581,33172099,1298822,2011,2,40,2.9
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.976,-1.25516667,2.9,,AF,O-MAJ,CPHL,W,,0.27,ug/l,,83581,33172105,1298822,2011,2,40,2.9
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.976,-1.25516667,46.5,,AF,O-MAJ,CPHL,W,,0.26,ug/l,,83581,33172121,1298823,2011,2,40,46.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.976,-1.25516667,46.5,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33172123,1298823,2011,2,40,46.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.976,-1.25516667,46.5,,AF,O-MAJ,CPHL,W,,0.31,ug/l,,83581,33172130,1298823,2011,2,40,46.5
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.9655,-1.17933333,4.0,,AF,O-MAJ,CPHL,W,,0.32,ug/l,,83581,33172161,1298821,2011,2,40,4.0
United Kingdom,TyneTees_TTInter_wa,2010,2011-02-09,54.943,-1.099,4.0,,AF,O-MAJ,CPHL,W,,0.56,ug/l,,83581,33172199,1298820,2011,2,40,4.0
United Kingdom,TyneTees_TTOpenSeaS_wa,2010,2011-02-09,54.88561667,-0.74893333,4.0,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33167715,1298818,2011,2,40,4.0
United Kingdom,TyneTees_TTOpenSeaS_wa,2010,2011-02-09,54.90766667,-0.68523333,4.0,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33168113,1298819,2011,2,40,4.0
United Kingdom,TyneTees_TTOpenSeaS_wa,2010,2011-02-09,54.83741667,-0.47768333,4.0,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33169717,1298816,2011,2,40,4.0
United Kingdom,TyneTees_TTOpenSeaS_wa,2010,2011-02-09,54.7175,-0.14393333,4.0,,AF,O-MAJ,CPHL,W,,0.39,ug/l,,83581,33169974,1298813,2011,2,40,4.0
United Kingdom,TyneTees_TTOpenSeaS_wa,2010,2011-02-09,54.60388333,0.19773333,4.0,,AF,O-MAJ,CPHL,W,,0.33,ug/l,,83581,33170819,1298812,2011,2,40,4.0
United Kingdom,TyneTees_TTOpenSeaS_wa,2010,2011-02-09,54.49141667,0.53568333,4.0,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33171011,1298811,2011,2,40,4.0
The Netherlands,WALCRN70,2011,2011-02-09,51.95616667,2.67766667,1.0,,SPM,O-MAJ,CPHL,,,0.72,ug/l,A,107029,35213324,1425395,2011,2,40,1.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-10,52.547,1.8145,4.0,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33167735,1298840,2011,2,41,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-10,52.32125,1.86621667,4.0,,AF,O-MAJ,CPHL,W,,0.3,ug/l,,83581,33168108,1298839,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.31668333,2.71968333,4.0,,AF,O-MAJ,CPHL,W,,0.72,ug/l,,83581,33167743,1298850,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.16766667,2.809,2.31,,AF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33168094,1298848,2011,2,41,2.31
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.16766667,2.809,2.31,,AF,O-MAJ,CPHL,W,,0.5,ug/l,,83581,33168095,1298848,2011,2,41,2.31
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.16766667,2.809,2.31,,AF,O-MAJ,CPHL,W,,0.48,ug/l,,83581,33168101,1298848,2011,2,41,2.31
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.16766667,2.809,27.4,,AF,O-MAJ,CPHL,W,,0.51,ug/l,,83581,33169730,1298849,2011,2,41,27.4
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.16766667,2.809,27.4,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33169731,1298849,2011,2,41,27.4
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.16766667,2.809,27.4,,AF,O-MAJ,CPHL,W,,0.4,ug/l,,83581,33169733,1298849,2011,2,41,27.4
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,53.1295,2.809,4.0,,AF,O-MAJ,CPHL,W,,0.57,ug/l,,83581,33169958,1298847,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.9298,2.82721667,4.0,,AF,O-MAJ,CPHL,W,,0.43,ug/l,,83581,33170839,1298846,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.83741667,2.8344,2.7,,AF,O-MAJ,CPHL,W,,0.38,ug/l,,83581,33171579,1298843,2011,2,41,2.7
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.83741667,2.8344,2.7,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33171581,1298843,2011,2,41,2.7
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.83741667,2.8344,2.7,,AF,O-MAJ,CPHL,W,,0.4,ug/l,,83581,33171588,1298843,2011,2,41,2.7
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.83741667,2.8344,31.5,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33171691,1298844,2011,2,41,31.5
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.83741667,2.8344,31.5,,AF,O-MAJ,CPHL,W,,0.47,ug/l,,83581,33171701,1298844,2011,2,41,31.5
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.83741667,2.8344,31.5,,AF,O-MAJ,CPHL,W,,0.39,ug/l,,83581,33171703,1298844,2011,2,41,31.5
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.72983333,2.41783333,4.0,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33172007,1298842,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.647,2.14766667,4.0,,AF,O-MAJ,CPHL,W,,0.46,ug/l,,83581,33172048,1298841,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.12066667,2.0,4.0,,AF,O-MAJ,CPHL,W,,0.55,ug/l,,83581,33172113,1298837,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.9818,2.08103333,2.94,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33172134,1298834,2011,2,41,2.94
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.9818,2.08103333,2.94,,AF,O-MAJ,CPHL,W,,0.39,ug/l,,83581,33172137,1298834,2011,2,41,2.94
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.9818,2.08103333,2.94,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33172138,1298834,2011,2,41,2.94
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.9818,2.08103333,30.61,,AF,O-MAJ,CPHL,W,,0.55,ug/l,,83581,33172146,1298835,2011,2,41,30.61
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.9818,2.08103333,30.61,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33172149,1298835,2011,2,41,30.61
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.9818,2.08103333,30.61,,AF,O-MAJ,CPHL,W,,0.43,ug/l,,83581,33172151,1298835,2011,2,41,30.61
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.97996667,2.077,3.2,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33172177,1298833,2011,2,41,3.2
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.97996667,2.077,3.2,,AF,O-MAJ,CPHL,W,,0.33,ug/l,,83581,33172178,1298833,2011,2,41,3.2
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.97996667,2.077,3.2,,AF,O-MAJ,CPHL,W,,0.38,ug/l,,83581,33172182,1298833,2011,2,41,3.2
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.97996667,2.077,30.1,,AF,O-MAJ,CPHL,W,,0.52,ug/l,,83581,33172204,1298832,2011,2,41,30.1
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.97996667,2.077,30.1,,AF,O-MAJ,CPHL,W,,0.5,ug/l,,83581,33172206,1298832,2011,2,41,30.1
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,51.97996667,2.077,30.1,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33172212,1298832,2011,2,41,30.1
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.03718333,2.13465,4.0,,AF,O-MAJ,CPHL,W,,0.35,ug/l,,83581,33172231,1298836,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-10,52.14876667,2.27283333,4.0,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33172237,1298838,2011,2,41,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,54.03118333,1.94508333,4.0,,AF,O-MAJ,CPHL,W,,0.4,ug/l,,83581,33167754,1298856,2011,2,41,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,54.00218333,2.00101667,2.5,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33167954,1298854,2011,2,41,2.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,54.00218333,2.00101667,2.5,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33167958,1298854,2011,2,41,2.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,54.00218333,2.00101667,68.5,,AF,O-MAJ,CPHL,W,,0.38,ug/l,,83581,33169836,1298855,2011,2,41,68.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,54.00218333,2.00101667,68.5,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33169840,1298855,2011,2,41,68.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,54.00218333,2.00101667,68.5,,AF,O-MAJ,CPHL,W,,0.38,ug/l,,83581,33169845,1298855,2011,2,41,68.5
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,53.83943333,2.17268333,4.0,,AF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33169881,1298853,2011,2,41,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,53.66641667,2.35326667,4.0,,AF,O-MAJ,CPHL,W,,0.63,ug/l,,83581,33170902,1298852,2011,2,41,4.0
United Kingdom,HumWash_HWOpenSeaS_wa,2010,2011-02-10,53.49386667,2.5344,4.0,,AF,O-MAJ,CPHL,W,,0.78,ug/l,,83581,33170943,1298851,2011,2,41,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.21256667,2.34621667,4.0,,AF,O-MAJ,CPHL,W,,0.29,ug/l,,83581,33167756,1298876,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.10703333,2.34311667,4.0,,AF,O-MAJ,CPHL,W,,0.42,ug/l,,83581,33167929,1298859,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,51.99985,2.08683333,4.0,,AF,O-MAJ,CPHL,W,,0.27,ug/l,,83581,33167932,1298857,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.26993333,2.41486667,4.0,,AF,O-MAJ,CPHL,W,,0.54,ug/l,,83581,33167966,1298877,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31966667,2.45816667,4.0,,AF,O-MAJ,CPHL,W,,0.44,ug/l,,83581,33169851,1298890,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31141667,2.45741667,2.8,,AF,O-MAJ,CPHL,W,,0.37,ug/l,,83581,33171642,1298888,2011,2,42,2.8
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31141667,2.45741667,2.8,,AF,O-MAJ,CPHL,W,,0.37,ug/l,,83581,33171645,1298888,2011,2,42,2.8
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31141667,2.45741667,2.8,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33171648,1298888,2011,2,42,2.8
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31141667,2.45741667,40.3,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33171657,1298887,2011,2,42,40.3
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31141667,2.45741667,40.3,,AF,O-MAJ,CPHL,W,,0.41,ug/l,,83581,33171659,1298887,2011,2,42,40.3
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.31141667,2.45741667,40.3,,AF,O-MAJ,CPHL,W,,0.39,ug/l,,83581,33171662,1298887,2011,2,42,40.3
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.09436667,2.21148333,4.0,,AF,O-MAJ,CPHL,W,,0.4,ug/l,,83581,33172219,1298858,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.14313333,2.50475,3.5,,AF,O-MAJ,CPHL,W,,0.39,ug/l,,83581,33172247,1298872,2011,2,42,3.5
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.14313333,2.50475,3.5,,AF,O-MAJ,CPHL,W,,0.39,ug/l,,83581,33172250,1298872,2011,2,42,3.5
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.14313333,2.50475,3.5,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33172256,1298872,2011,2,42,3.5
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.14313333,2.50475,46.05,,AF,O-MAJ,CPHL,W,,0.36,ug/l,,83581,33172261,1298870,2011,2,42,46.05
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.14313333,2.50475,46.05,,AF,O-MAJ,CPHL,W,,0.45,ug/l,,83581,33172270,1298870,2011,2,42,46.05
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.14313333,2.50475,46.05,,AF,O-MAJ,CPHL,W,,0.53,ug/l,,83581,33172271,1298870,2011,2,42,46.05
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.13333333,2.45786667,4.0,,AF,O-MAJ,CPHL,W,,0.31,ug/l,,83581,33172284,1298862,2011,2,42,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-11,52.12555,2.424,4.0,,AF,O-MAJ,CPHL,W,,0.33,ug/l,,83581,33172292,1298860,2011,2,42,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-12,51.96648333,1.82263333,4.0,,AF,O-MAJ,CPHL,W,,0.34,ug/l,,83581,33167786,1298910,2011,2,43,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-12,51.90301667,1.70971667,4.0,,AF,O-MAJ,CPHL,W,,0.33,ug/l,,83581,33168007,1298909,2011,2,43,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-12,51.84528333,1.60958333,4.0,,AF,O-MAJ,CPHL,W,,0.92,ug/l,,83581,33169797,1298908,2011,2,43,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-12,51.77856667,1.48016667,4.0,,AF,O-MAJ,CPHL,W,,0.72,ug/l,,83581,33169903,1298907,2011,2,43,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-12,51.46563333,1.44306667,4.0,,AF,O-MAJ,CPHL,W,,0.59,ug/l,,83581,33170915,1298897,2011,2,43,4.0
United Kingdom,Anglia_AnInter_wa,2010,2011-02-12,51.31193333,1.59235,4.0,,AF,O-MAJ,CPHL,W,,0.64,ug/l,,83581,33170932,1298896,2011,2,43,4.0
United Kingdom,Anglia_AnOpenSea_wa,2010,2011-02-12,52.00215,1.96311667,4.0,,AF,O-MAJ,CPHL,W,,0.38,ug/l,,83581,33167798,1298911,2011,2,43,4.0
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.70026667,1.34741667,4.0,,AF,O-MAJ,CPHL,W,,0.58,ug/l,,83581,33167780,1298906,2011,2,43,4.0
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.61925,1.22288333,4.0,,AF,O-MAJ,CPHL,W,,0.65,ug/l,,83581,33168020,1298905,2011,2,43,4.0
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.55975,1.09345,4.0,,AF,O-MAJ,CPHL,W,,0.49,ug/l,,83581,33169786,1298904,2011,2,43,4.0
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52518333,1.01933333,3.2,,AF,O-MAJ,CPHL,W,,0.5,ug/l,,83581,33169913,1298903,2011,2,43,3.2
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52518333,1.01933333,3.2,,AF,O-MAJ,CPHL,W,,0.47,ug/l,,83581,33169920,1298903,2011,2,43,3.2
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52518333,1.01933333,3.2,,AF,O-MAJ,CPHL,W,,0.52,ug/l,,83581,33169924,1298903,2011,2,43,3.2
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52518333,1.01933333,16.2,,AF,O-MAJ,CPHL,W,,0.58,ug/l,,83581,33170870,1298902,2011,2,43,16.2
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52518333,1.01933333,16.2,,AF,O-MAJ,CPHL,W,,0.43,ug/l,,83581,33170873,1298902,2011,2,43,16.2
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52518333,1.01933333,16.2,,AF,O-MAJ,CPHL,W,,0.48,ug/l,,83581,33170875,1298902,2011,2,43,16.2
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52285,1.02216667,3.33,,AF,O-MAJ,CPHL,W,,0.6,ug/l,,83581,33171628,1298899,2011,2,43,3.33
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52285,1.02216667,3.33,,AF,O-MAJ,CPHL,W,,0.64,ug/l,,83581,33171630,1298899,2011,2,43,3.33
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52285,1.02216667,3.33,,AF,O-MAJ,CPHL,W,,0.75,ug/l,,83581,33171631,1298899,2011,2,43,3.33
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52285,1.02216667,18.08,,AF,O-MAJ,CPHL,W,,0.79,ug/l,,83581,33171666,1298901,2011,2,43,18.08
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52285,1.02216667,18.08,,AF,O-MAJ,CPHL,W,,0.8,ug/l,,83581,33171668,1298901,2011,2,43,18.08
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.52285,1.02216667,18.08,,AF,O-MAJ,CPHL,W,,0.84,ug/l,,83581,33171673,1298901,2011,2,43,18.08
United Kingdom,Anglia_Essex_wa,2010,2011-02-12,51.51531667,0.98005,4.0,,AF,O-MAJ,CPHL,W,,0.61,ug/l,,83581,33172035,1298898,2011,2,43,4.0
United Kingdom,EastChan_ECInterE_wa,2010,2011-02-12,51.10921667,1.52953333,4.0,,AF,O-MAJ,CPHL,W,,0.91,ug/l,,83581,33167768,1298895,2011,2,43,4.0
United Kingdom,EastChan_ECInterE_wa,2010,2011-02-12,50.79783333,0.9201,4.0,,AF,O-MAJ,CPHL,W,,0.74,ug/l,,83581,33168025,1298894,2011,2,43,4.0
United Kingdom,EastChan_ECInterE_wa,2010,2011-02-12,50.74251667,0.73831667,4.0,,AF,O-MAJ,CPHL,W,,0.5,ug/l,,83581,33169865,1298893,2011,2,43,4.0
United Kingdom,EastChan_ECInterE_wa,2010,2011-02-12,50.67656667,0.08755,4.0,,AF,O-MAJ,CPHL,W,,0.56,ug/l,,83581,33169871,1298892,2011,2,43,4.0
United Kingdom,EastChan_ECInterE_wa,2010,2011-02-12,50.6411,-0.61295,4.0,,AF,O-MAJ,CPHL,W,,0.68,ug/l,,83581,33170918,1298891,2011,2,43,4.0
United Kingdom,EastChan_DorsHants_wa,2010,2011-02-13,50.63465,-1.72035,4.0,,AF,O-MAJ,CPHL,W,,0.63,ug/l,,83581,33167819,1298924,2011,2,44,4.0
